Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.695467891,1,5,0.000993049,-0.025235947,-0.020775257,-0.011055355,-0.018145651,-0.017484808,0.038328901,-0.027039498,-0.01317556,0.01184699,0.013870822,0.013051651,-0.010339442,0.010484001,-0.025690276,0.00026438,-0.009430782,0.006226381,0.00704211,-0.006780526,0.017856533,-0.031637866,0.039595518,0.002818909,0.004663763,-0.005534561,-0.000926729,0.009210501,-0.038714394,0.000437335,-0.001616828,0.023212114,-0.011172379,-0.002910119,-0.000329776,-0.013808868,-0.02301937,-0.006498291,0.008928266,0.02849886,0.013450911,0.00531428,0.00660499,0.00584089,0.011709314,0.005424421,0.00460525,0.011186147,0.008219237,-0.002407603,0.018723888,-0.007565277,0.029490124,-0.010876376,-0.01945357,0.009534039,0.000975776,-0.019205753,0.026006931,0.005121534,-0.001720085,-0.002583139,-0.01026372,-0.030316178,0.010077857,-0.012617974,0.009114129,-0.024010634,-0.008019607,-0.021160748,0.000568773,0.010607909,0.008997104,0.002226904,0.001744178,0.018531144,-0.016865266,-0.011427079,0.008047142,-0.001967041,0.0153233,0.006546477,-0.00735188,-0.004233527,-0.00571354,0.014552317,0.005988891,-0.019494873,-0.00316654,0.014689992,-0.017663786,0.008687333,0.030563995,0.010408279,0.014221895,-0.006852806,-0.002140856,-0.027838016,0.050416823,-0.019026775,-0.02686052,-0.026777914,0.006429453,0.000211139,-0.013602355,-0.038383972,0.004835857,0.007475788,0.000921566,0.027424989,-0.017801462,-0.004243852,0.029462589,0.004453807,-0.025056969,0.008639148,-0.012817604,0.015350835,0.004257619,-0.00689755,-0.040008545,0.019935435,0.03725503,-0.005651585,-0.016865266,0.018613748,0.017071782,-0.014153057,-0.017223224,0.030563995,-0.001303616,0.028746676,-0.005111209,0.030839346,0.017236991,-0.012370157,0.004584599,-0.017897835,0.014511013,-0.022936763,-0.02425845,0.017402202,0.019343428,-0.013120489,0.000165749,-0.004415947,0.013464679,0.009747436,0.001798388,0.016218191,0.015020413,-0.003149331,-0.022399828,0.021133212,-0.015144322,0.011282519,-0.006426011,0.010194882,0.010532187,-0.018517375,0.015103019,-0.031692933,0.001704597,0.013519749,-0.002488487,0.033455182,0.020004272,0.008494588,-0.0117575,0.001511851,0.002472999,-0.005510468,0.007441369,-0.000853589,0.005706656,0.000977497,0.008191701,-0.009878228,0.004970091,-0.021284657,-0.024492498,-0.006935411,0.006780526,0.005892518,0.007214204,0.005606841,0.011454614,-0.010662979,0.032574058,0.039705656,-0.015020413,0.0132857,0.028966958,-0.00129243,0.003287006,-0.670094907,-0.055070262,-0.017181922,-0.022647645,-0.004154363,0.014332036,0.020761488,-0.010284372,-0.013161792,-0.006938853,-0.020375997,0.010449582,-0.004095851,-0.005651585,-0.002405882,-0.024464963,0.005286745,-0.016658753,0.024396125,0.010484001,-0.025814185,0.011798804,-0.012301319,0.003441891,0.026447494,0.002338765,0.037805732,-0.007998955,-0.042651918,0.020720186,-0.011888293,0.037392706,-0.006064612,0.006002659,0.050251614,0.012845138,-0.023583839,0.016190657,-0.021367261,0.010890144,-0.008962685,-0.033427648,0.028581465,-0.009003988,-0.010229301,0.027727876,0.025676509,-0.012590438,-0.002918724,-0.020775257,-0.016534846,-0.016410938,-0.017526111,0.018655051,0.00191025,0.023294721,0.027521363,0.002813746,0.009513387,-0.007262391,0.001065265,0.005988891,0.002560767,-0.054271743,-0.032408848,0.000944799,-0.000341823,0.0031304,0.012025968,-0.006026752,0.020995537,0.010731817,-0.001369012,0.006601547,-0.002631326,0.009279339,0.023157045,-0.016768895,-0.003276681,0.007344996,0.012879557,0.017636251,0.001591014,0.002872258,0.012631741,-0.002115042,-0.009093476,-0.018007975,0.024809152,-0.001727829,0.024891758,0.020761488,-0.001444734,-0.007854396,-0.01241146,0.012569787,-0.023101974,-0.005200698,0.012184295,-0.002818909,-0.029848082,-0.021931732,0.012679928,0.000635889,-0.005847774,-0.008150399,-0.020279624,-0.009540923,0.033069693,-0.020086877,0.000711611,-0.014387106,-0.004539855,0.004725717,0.00040012,-0.029214773,-0.001276942,0.001165941,-0.004388412,-0.015447208,0.000141225,0.007255507,0.016328333,0.013829519,-0.010270604,0.008921382,-0.001863784,-0.023459932,-0.018090582,-0.016837733,0.005940705,-0.025428694,0.008515239,-0.008652914,0.024244683,0.020031808,0.015337068,-0.011027819,0.012583555,-0.006852806,-0.012962162,-0.018007975,-0.004061432,0.01206727,-0.001669317,-0.006188521,-0.008838776,0.017884066,0.004309248,0.018338397,0.003572683,0.005534561,0.003247424,0.037640523,0.012287552,-0.008969569,-0.001634898,-0.015392138,0.00691476,-0.001696852,0.005527677,-0.003300774,-0.01399473,-0.003786081,-0.002414487,-0.00198425,0.009940182,0.002834398,-0.022812856,-0.021794057,-0.012294436,-0.027135871,-0.013829519,0.010924563,0.009327525,0.000520156,-0.004729159,0.009740552,0.016383402,-0.0127763,0.005056138,0.028801747,-0.03150019,-0.002660582,0.037392706,0.011943363,0.015929073,0.009045291,-0.001626294,0.018393466,-0.034446448,0.0148139,0.02352877,-0.010373861,-0.00913478,-0.000373875,0.001258872,0.018118115,-0.003416077,0.026530098,0.023831656,0.012865789,0.024836687,-0.006687595,0.017677553,0.005889076,0.000349137,-0.020045575,0.039402772,0.018696353,-0.002039321,-0.0120122,-0.003001329,0.004054548,0.016397171,0.017085548,0.004921905,0.010112276,0.010360093,-0.020789023,0.014042917,-0.023817888,-0.011275636,-0.01572256,-0.010029672,-0.001445594,-0.000632878,0.036566652,0.018407235,-0.006412243,-0.013471562,-0.011144844,0.008150399,0.002607233,0.016548613,0.013368306,0.021298423,-0.0280996,0.024285985,0.016176889,0.000723658,0.020885397,0.028140903,0.009182966,0.006360615,0.012273785,0.022812856,0.024327287,-0.005599957,0.021119446,-0.022248385,0.015171857,-0.022854159,-0.005723865,0.026915589,-0.00474981,0.022124477,0.028911887,0.033647928,0.025208412,-0.011750617,0.022014337,0.004508878,0.018076813,-0.00602331,0.003662172,0.022909228,-0.002271648,-0.00444004,0.001132382,0.003989152,0.00140171,0.012342623,-0.005138744,0.024520034,-0.00791635,-0.003720684,-0.019494873,0.006880341,0.008191701,-0.03601595,-0.022303456,-0.009919531,0.021339726,0.002691559,-0.027714109,-0.023253419,0.015708791,-0.03601595,0.017705088,0.007985188,0.00646043,-0.001060102,0.018517375,-0.015626187,-0.022372294,0.011991549,-0.022744019,0.00374822,-0.021146981,-0.003035748,-0.013505981,0.002977236,-0.008535891,0.048764717,0.000650517,0.00735188,0.012700579,0.00893515,-0.019109381,0.010070974,-0.016810197,-0.000450888,-0.006002659,-0.004705065,0.010786887,0.007758023,0.002232067,0.026901823,-0.010649212,-0.011585406,-0.013044768,-0.028223509,0.015667489,0.065258257,-0.017181922,-0.005028603,0.007799326,-0.024079472,0.017966673,-0.027851785,-0.023983099,0.007744255,-0.004436598,0.008783706,0.001915412,0.011454614,-0.008260539,3.24E-05,-0.002610675,-0.006790852,-0.006474197,0.017815229,0.002571093,-0.002762118,-0.015750095,0.019549944,-0.001140126,0.020004272,0.01848984,-0.015034181,0.036566652,0.011929595,-0.001449897,0.004106177,-0.017622484,-0.001034288,0.002080623,-0.005651585,0.015736327,-0.00766165,0.008811242,-0.011027819,0.00418534,0.031803075,0.019701386,0.01308607,-0.012204947,-0.019825295,-0.007420718,-0.002374905,0.01082819,-0.004147479,-0.023391094,0.022289688,0.010490885,-0.019494873,-0.010938331,-0.008143514,-0.010545955,-0.013919008,-0.000829066,0.006116241,-0.017140619,0.005197256,-0.028251044,0.015185624,-0.016947873,-0.005875309,-0.025263483,-0.026392423,-0.02131219,-0.006522384,-0.007214204,0.000384416,-0.023886725,-0.016259495,-0.000137891,0.008535891,-0.00274835,0.018682586,-0.02719094,-0.031527724,0.044551842,-0.015130554,-0.008418866,-0.010187998,-0.014882738,0.002232067,0.000352364,0.014070451,-0.021904197,0.008363795,-0.014180592,0.009713017,-0.00163748,0.030591531,0.004780787,-0.001326849,-0.014689992,0.00969925,0.01956371,0.00149206,0.003225052,-0.005978565,-0.019646315,0.013010349,-0.003872128,0.002935933,0.03725503,-0.005858099,0.005992333,-0.010229301,0.012149876,0.010298138,-0.028553931,-0.010952098,-0.005520794,-0.018090582,0.011007168,0.00531428,-0.014139289,-0.014414641,0.003792964,-0.005926937,-0.019921666,0.013698728,0.007344996,-0.016397171,0.035850741,-0.000261369,-0.021078141,-0.003940966,-0.008391331,-0.027645271,0.01257667,0.007654766,-0.01594284,-0.0270808,-0.032959551,-0.035905808,0.009114129,-0.009368828,-0.032491453,-0.014786365,-0.001234779,0.002405882,0.012177411,-0.026929358,-0.02533232,-0.00531428,0.01348533,-0.018930402,0.005152511,-0.008398214,0.003906547,-0.006250475,0.008866312,-0.031995822,-0.049535699,-0.014125522,-0.024919294,0.028182207,0.044689517,0.029214773,-0.016947873,0.022028103,0.014153057,-0.003288727,-0.004433156,-0.006928527,0.02131219,-0.028278578,0.003287006,0.02838872,0.009396363,0.028361185,-0.014208128,-0.018421002,0.007475788,-0.002345649,-0.022716483,0.018531144,-0.013189328,-0.017195689,-0.022826623,0.013120489,0.007702953,-0.021573775,-0.009341293,0.036676794,0.019797759,0.003383379,-0.00019479,0.008942033,-0.009155431,0.009478969,0.005500142,0.014800132,0.010422047,-0.000338596,-0.005007952,0.001575526,0.019095613,-0.002216578,-0.019426035,0.017154386,-0.01359547,-0.00791635,0.024974363,0.004760136,-0.016245726,0.007730488,-0.015433441,-0.035740599,-0.010883261,0.005885634,-0.026048234,0.019040544,0.033923279,-0.026543865,0.026640238,-0.017016711,-0.004780787,0.01526823,-0.013292585,0.020995537,-0.006563687,0.011248101,0.040036079,0.024175845,-0.013450911,-0.01905431,-0.018503608,0.015158089,0.012824487,0.02697066,-0.024079472,-0.014621154,0.024836687,0.008308725,0.003390263,-0.012528485,0.013919008,-0.011599174,0.036621723,-0.014221895,-0.014648689,-0.017457273,0.015144322,-0.007448253,-0.001088498,-0.023969332,-0.016686289,0.000185862,0.010029672,-0.024643941,0.015708791,0.025607672,-0.011530336,-0.000777867,-0.001760527,0.011482149,0.018421002,0.00469474,0.010594142,0.014593619,0.00063718,0.011399544,0.007038668,-0.007937001,0.005462281,-0.00209267,0.029297378,-0.003498683,-0.006931969,0.006130008,0.009258687,0.026874287,0.011351357,0.00132771,-0.019907899,-0.030040827,-0.018076813,-0.016865266,0.014579851,0.000303317,-0.016700057,0.000212644,-0.026626471,0.00704211,-0.010539071,0.012432111,-0.03353779,-0.011716198,-0.007785558,-0.01343026,0.002708768,0.00411306,0.010249952,-0.016149353,0.013698728,-0.008102212,0.014511013,0.016892802,0.013987847,0.004742926,0.017030478,0.004391853,-0.005107766,0.00436776,-0.001924017,-0.006185079,-0.021546239,-0.021036839,-0.006047403,0.002495371,-0.033840675,0.016727591,-0.006339964,0.011296287,-0.02787932,-0.033482719,0.014097987,-0.017581182,0.023501234,0.00587875,-0.021917963,7.28E-06,0.036043487,-0.018324628,-0.016700057,-0.018572446,-0.027301082,0.024464963,0.044056207,0.002078902,-0.010470233,-0.024520034,-0.014022266,-0.005892518,-0.011454614,-0.026282283,0.004780787,-0.002435138,0.012438995,-0.003906547,0.002061693,-0.018090582,0.007888814,0.010249952,-0.004770461,-0.043560576,-0.006684153,-0.009940182,0.039154954,-0.005445072,-0.026805449,-0.007283042,0.003696591,-0.039347701,-0.000813147,-0.016149353,0.002614117,0.004842741,0.018393466,0.010573491,0.007875048,-0.005434746,0.004092409,-0.008095329,0.001170243,0.012955279,-0.007998955,0.006432895,-0.031692933,-0.050554499,-0.011771268,0.030563995,-0.026488796,-0.021215819,0.028154671,-0.026103303,-0.000324183,-0.01572256,-0.017842764,-0.008769939,0.012115457,0.01645224,-0.020444835,0.001609945,0.020417299,-0.00735188,-0.011640476,0.00740695,-0.013271932,-0.013058536,0.029710406,-0.012762533,-0.01854491,0.004119944,0.003617428,0.017181922,0.008453285,-0.000607494,-0.021504937,0.007110947,-0.002980678,-0.004464133,-0.006818387,-0.010759352,-0.008763055,-0.001863784,0.001617689,0.004915021,-0.023983099,0.005988891,-0.02149117,-0.010656095,-0.004199107,0.001102266,-0.012046619,0.017305829,0.015887771,-0.010511536,-0.024093239,0.007296809,0.006019868,-0.000410015,-0.018627515,0.01170243,-0.024919294,-0.015763862,0.031307444,-0.012342623,-0.013960311,0.009678598,0.006226381,-0.019178219,-0.012783185,0.212681353,-0.015295765,-0.012590438,0.017911602,0.009458317,0.009788739,0.009768087,0.001961878,0.008604729,0.028471325,-0.010807538,0.013567936,0.015956609,-0.008529007,-0.004254178,-0.022854159,-0.024024401,0.00132771,-0.032849412,0.034887012,0.013409609,-0.022867925,0.018104348,-0.003011655,-0.001228755,-0.000171772,-0.023074439,0.000580819,0.024396125,0.010614793,-0.008900731,-0.002423092,0.019274591,0.005909727,0.025566369,-0.013492214,0.007090296,-0.005476049,0.019921666,-0.00360366,-0.001941227,0.015571116,-5.55E-05,-0.008473936,-0.018682586,0.011131076,0.014979111,-0.009382595,-0.025070736,0.00696983,-0.032105964,-0.016438473,0.019770224,0.04218382,0.003706917,-0.015984144,-0.004973533,0.005882192,0.02403817,0.018462304,-0.011943363,0.027562665,-0.01133759,0.017691322,-0.018076813,-0.001446455,0.00123822,-0.001621991,0.016011678,-0.007172902,0.013478447,-0.014731294,-0.00285677,0.006536152,-0.020086877,-0.043147549,0.015199392,0.025318552,0.016727591,0.015185624,0.000777007,0.018255791,-0.012025968,0.004323015,-0.027301082,-0.014208128,0.009320642,0.021215819,-0.008363795,-0.001891319,0.00125543,-0.010759352,-0.009465201,-0.0168515,0.011950247,0.010057206,0.007062761,0.008749288,0.003200959,0.007682302,-0.030178502,0.06090771,-0.026984427,0.026475027,-0.013106722,0.010614793,-0.017705088,0.013313236,-0.014786365,0.011826338,-0.004305806,-0.009286223,-0.005479491,-0.004729159,0.008948918,0.01747104,0.00989888,-0.032326244,0.031197302,-0.00817105,0.031307444,-0.031720471,-0.002158066,0.014483479,-0.010690514,-0.002146019,-0.007868163,-0.000230822,0.01051842,-0.027094569,0.023446163,0.016273262,-0.008460169,-0.02029339,-0.015488511,0.009368828,0.012315087,-0.010800655,-0.028664071,0.013471562,-0.005706656,-0.00837068,0.007613464,-0.015874002,0.006395034,-0.014731294,0.006584338,-0.000783461,-0.00282063,-0.013017233,-0.025497532,-0.018145651,-0.004684414,0.008515239,0.010862609,0.015639953,-0.036126092,-0.000212322,-0.002047925,0.016700057,-0.05388625,-0.016176889,0.038136154,-0.014786365,-0.008515239,0.013251281,-0.179969609,0.022675181,0.010077857,-0.023983099,0.028416255,0.001531642,-0.008384448,-0.014387106,0.00938948,0.005176605,0.036676794,-0.012941511,-0.024451196,-0.017071782,0.003596776,-0.025001898,-0.005909727,-0.003035748,0.038659323,0.000227165,-0.000592436,0.001504106,0.00263821,-0.000300305,0.014208128,0.030261109,-0.012198063,-0.010256836,0.00331282,-0.0120122,-0.009155431,-0.025346087,0.01945357,0.000662994,0.010236185,-0.008804358,0.002877421,-0.002516023,-0.001834528,0.015089251,0.010222417,0.029104633,0.025318552,-0.007868163,0.005541445,0.043147549,0.017113084,-0.03150019,0.008618495,-0.015557349,0.032216102,-0.024285985,0.021408563,0.032023355,0.009761204,0.014910273,0.000206729,0.003453938,-0.001080754,0.006112799,0.003164819,0.008838776,0.024822921,-0.009602876,-0.004460691,0.010112276,0.000641052,0.0127763,-0.011330706,0.011254985,-0.010786887,-0.007806209,0.008453285,-0.030508924,-0.005803029,-0.00882501,0.011385776,0.017071782,0.025827952,-0.005345257,-0.033785604,0.019894132,-0.02222085,0.012500949,-0.002612395,0.005197256,0.013031,0.003672498,-0.004639669,0.001320826,0.019370964,-0.029159702,-0.017484808,-0.009871344,-0.001542828,0.030866882,0.001234779,0.021794057,0.004598367,0.032078426,0.005964797,0.005864983,-0.025346087,0.005138744,0.026144607,0.021394797,0.004880602,0.005242,0.029572731,-0.006911318,-0.026089536,0.009327525,0.011117309,0.034226168,0.002932491,0.024616407,0.006136892,-0.03188568,0.000264165,-0.00842575,0.036869541,0.032821875,-0.019370964,0.031362515,-0.023322256,-0.002471278,-0.045928597,-0.009995252,0.030233573,0.008515239,0.000532633,0.008343144,0.015474743,0.035465248,-0.014125522,0.011296287,-0.00198425,-0.034060955,-0.02200057,-0.028251044,0.012232482,0.004705065,-0.014001613,0.003311099,-0.009713017,-0.002562488,-0.012191179,-0.006777084,0.021229586,-0.006639408,-0.008473936,0.011936479,-0.026543865,0.00485995,0.035878275,0.018778959,0.024285985,-0.01623196,0.01184699,-0.018751424,-0.009582225,-0.003651847,-0.033675466,-0.003169982,0.038081087,0.002763839,-0.003624312,-0.00040012,0.018421002,-0.024520034,-0.004095851,-0.007668534,-0.005964797,0.022399828,0.011220566,-0.014455943,-0.003703475,-0.009306874,-0.027177174,-0.010952098,0.028278578,-0.027645271,0.017085548,0.017828997,-0.019632548,-0.014318268,0.001010195,0.002028995,-0.022028103,0.013450911,0.019329662,-0.000428515,-0.011158612,0.01184699,0.023693981,-0.001644364,0.017209457,0.007937001,-0.018104348,0.001402571,-0.031692933,-0.002832677,-0.018834028,-0.019398499,0.019205753,-0.013024117,-0.009809391,-0.018104348,-0.004488226,-0.015639953,-0.023046903,0.024051936,-0.005328048,-0.003059841,0.018558677,-0.050774779,0.01108289,0.025070736,0.005390002,-0.016424706,-0.025717812,0.00391343,-0.005686005,0.008721753,-0.015488511,-0.012487181,-0.034611657,-0.031142233,-0.089213826,0.025373623,0.014063568,-0.026062001,-0.017236991,-0.005248884,0.023046903,0.004670647,0.005637818,-0.005245443,-0.027067034,0.011530336,-0.027727876,-0.021725219,0.002884305,-0.004047664,0.026929358,0.01486897,0.030563995,-0.008026491,0.012494066,-0.00664285,0.000311706,0.019536175,-0.037668057,0.002189043,-0.023308488,0.014937808,-0.017278295,0.01257667,0.021036839,-0.034116026,1.85E-05,0.017181922,-0.003872128,-0.006370941,-0.004849625,0.011282519,-0.003109749,0.006780526,-0.015571116,-0.000606203,0.014139289,-0.025373623,-0.007668534,-0.022716483,0.001696852,0.012342623,0.021628845,-0.007647883,0.00132771,0.011213682,-0.012673044,-0.034749333,-0.039650589,-0.015254462,0.006040519,-0.024616407,0.014579851,-0.006543035,0.012803836,-0.011585406,0.009038406,0.005069906,-0.00083767,0.011103542,0.006766758,-0.000765391,0.009361944,-0.01978399,-0.011062238,0.008790591,0.012556019,0.002798258,-0.008942033,0.006687595,-0.024795385,0.001831086,-0.015309532,0.016204424,0.004192224,-0.005500142,-0.022138245,0.015543581,0.029104633,-0.009809391,-0.008267423,-0.009685482,0.005637818,0.015846467,-0.045873526,0.02374905,-0.02787932,-0.002046204,-0.019701386,0.001092801,0.00837068,-0.013223747,-0.006945737,0.015075484,0.01308607,0.013079187,-0.000256206,-0.013815751,-0.035134826,0.026736612,-0.026282283,-0.030674135,-0.002065135,0.025704045,0.012122341,0.004054548,0.002536674,0.022551272,-0.024010634,0.026956894,-0.018889099,-0.002120205,-0.030068362,0.025442461,0.002412766,-0.005135302,0.02131219,-0.0296278,0.027424989,-0.007599696,0.00640536,-0.031830613,-0.017058013,0.010029672,-0.029930687,-0.003331751,-0.031748004,-0.015846467,-0.008776823,-0.002455789,-0.014924041,0.005238559,-0.010449582,0.060136724,0.029242309,-0.017884066,0.004725717,0.006422569,0.015860235,0.012191179,0.008095329,-0.021986801,-0.030674135,-0.011874525,-0.012087923,0.005242,-0.006790852,-0.007819977,0.003032306,0.004033897,0.006773642,-0.01663122,0.018503608,0.013512866,-0.017347133,0.0004909,0.007207321,-0.026832985,0.009823157,0.009747436,0.014800132,0.000993846,-0.031610329,-0.010050323,0.003693149,-0.048379224,-0.013912125,-0.010187998,-0.006360615,-0.02849886,-0.002650256,0.002109879,0.021229586,-0.009162314,0.051683441,-0.01292086,-0.009540923,0.00303919,-0.009926414,-0.015543581,-0.020279624,0.000235339
